Date_(MM/DD/YYYY),Time_(HH:mm:ss),Depth_m,Pressure_psi a,Sal_psu,Temp_C,Vertical_Position_m
2/27/24,16:51:59,2.037,2.966,34.77,20.137,2.036
2/27/24,16:52:00,2.037,2.965,34.77,20.137,2.04
2/27/24,16:52:01,2.037,2.965,34.77,20.138,2.036
2/27/24,16:52:02,2.036,2.965,34.77,20.138,2.033
2/27/24,16:52:03,2.036,2.965,34.77,20.138,2.036
2/27/24,16:52:04,2.037,2.965,34.77,20.138,2.046
2/27/24,16:52:05,2.037,2.965,34.77,20.138,2.036
2/27/24,16:52:06,2.036,2.964,34.77,20.138,2.031
2/27/24,16:52:07,2.036,2.965,34.77,20.138,2.037
2/27/24,16:52:08,2.036,2.965,34.77,20.138,2.036
2/27/24,16:52:09,2.036,2.965,34.77,20.138,2.034
2/27/24,16:52:10,2.036,2.965,34.77,20.138,2.035
2/27/24,16:52:11,2.036,2.964,34.77,20.138,2.034
2/27/24,16:52:12,2.036,2.965,34.77,20.138,2.037
2/27/24,16:52:13,2.036,2.965,34.77,20.138,2.046
2/27/24,16:52:14,2.036,2.964,34.77,20.138,2.032
2/27/24,16:52:15,2.036,2.965,34.77,20.138,2.031
2/27/24,16:52:16,2.036,2.965,34.77,20.138,2.04
2/27/24,16:52:17,2.036,2.965,34.77,20.138,2.037
2/27/24,16:52:18,2.036,2.965,34.77,20.138,2.041
2/27/24,16:52:19,2.036,2.965,34.77,20.138,2.037
2/27/24,16:52:20,2.036,2.965,34.77,20.138,2.029
2/27/24,16:52:21,2.036,2.965,34.77,20.138,2.035
2/27/24,16:52:22,2.036,2.965,34.77,20.138,2.047
2/27/24,16:52:23,2.036,2.965,34.77,20.138,2.033
2/27/24,16:52:24,2.036,2.965,34.77,20.138,2.033
2/27/24,16:52:25,2.036,2.965,34.77,20.138,2.041
2/27/24,16:52:26,2.036,2.965,34.77,20.138,2.043
2/27/24,16:52:27,2.036,2.965,34.77,20.138,2.042
2/27/24,16:52:28,2.036,2.965,34.77,20.138,2.03
2/27/24,16:52:29,2.036,2.964,34.77,20.138,2.031
2/27/24,16:52:30,2.036,2.964,34.77,20.138,2.035
2/27/24,16:52:31,2.036,2.964,34.77,20.138,2.038
2/27/24,16:52:32,2.036,2.964,34.77,20.138,2.034
2/27/24,16:52:33,2.036,2.964,34.77,20.138,2.03
2/27/24,16:52:34,2.036,2.964,34.77,20.138,2.039
2/27/24,16:52:35,2.036,2.965,34.77,20.138,2.046
2/27/24,16:52:36,2.036,2.964,34.77,20.138,2.034
2/27/24,16:52:37,2.036,2.964,34.77,20.138,2.034
2/27/24,16:52:38,2.036,2.964,34.77,20.138,2.037
2/27/24,16:52:39,2.036,2.964,34.77,20.138,2.037
2/27/24,16:52:40,2.036,2.965,34.77,20.138,2.045
2/27/24,16:52:41,2.036,2.964,34.77,20.138,2.035
2/27/24,16:52:42,2.036,2.964,34.77,20.138,2.035
2/27/24,16:52:43,2.036,2.965,34.77,20.138,2.042
2/27/24,16:52:44,2.037,2.965,34.77,20.138,2.048
2/27/24,16:52:45,2.036,2.965,34.77,20.138,2.042
2/27/24,16:52:46,2.036,2.965,34.77,20.138,2.038
2/27/24,16:52:47,2.037,2.965,34.77,20.138,2.033
2/27/24,16:52:48,2.037,2.966,34.77,20.138,2.038
2/27/24,16:52:49,2.037,2.966,34.77,20.138,2.044
2/27/24,16:52:50,2.036,2.965,34.77,20.138,2.029
2/27/24,16:52:51,2.036,2.965,34.77,20.138,2.026
2/27/24,16:52:52,2.037,2.965,34.77,20.138,2.04
2/27/24,16:52:53,2.037,2.965,34.77,20.138,2.036
2/27/24,16:52:54,2.036,2.965,34.77,20.138,2.04
2/27/24,16:52:55,2.036,2.965,34.77,20.138,2.037
2/27/24,16:52:56,2.036,2.965,34.77,20.138,2.03
2/27/24,16:52:57,2.036,2.965,34.77,20.138,2.036
2/27/24,16:52:58,2.037,2.965,34.77,20.138,2.047
2/27/24,16:52:59,2.036,2.965,34.77,20.138,2.035
2/27/24,16:53:00,2.036,2.965,34.77,20.138,2.039
2/27/24,16:53:01,2.036,2.965,34.77,20.138,2.031
2/27/24,16:53:02,2.036,2.965,34.77,20.138,2.035
2/27/24,16:53:03,2.036,2.965,34.77,20.138,2.043
2/27/24,16:53:04,2.036,2.965,34.77,20.138,2.037
2/27/24,16:53:05,2.036,2.964,34.77,20.138,2.033
2/27/24,16:53:06,2.036,2.965,34.77,20.138,2.038
2/27/24,16:53:07,2.037,2.966,34.77,20.138,2.048
2/27/24,16:53:08,2.037,2.965,34.77,20.138,2.036
2/27/24,16:53:09,2.037,2.965,34.77,20.138,2.037
2/27/24,16:53:10,2.037,2.966,34.77,20.138,2.041
2/27/24,16:53:11,2.037,2.966,34.77,20.138,2.036
2/27/24,16:53:12,2.037,2.965,34.77,20.138,2.034
2/27/24,16:53:13,2.037,2.965,34.77,20.138,2.033
2/27/24,16:53:14,2.037,2.965,34.77,20.138,2.033
2/27/24,16:53:15,2.037,2.966,34.77,20.138,2.039
2/27/24,16:53:16,2.037,2.966,34.77,20.138,2.047
2/27/24,16:53:17,2.037,2.965,34.77,20.138,2.036
2/27/24,16:53:18,2.037,2.966,34.77,20.138,2.04
2/27/24,16:53:19,2.037,2.966,34.77,20.138,2.037
2/27/24,16:53:20,2.037,2.966,34.77,20.138,2.037
2/27/24,16:53:21,2.037,2.965,34.77,20.138,2.042
2/27/24,16:53:22,2.037,2.965,34.77,20.138,2.035
2/27/24,16:53:23,2.036,2.965,34.77,20.138,2.034
2/27/24,16:53:24,2.036,2.965,34.77,20.138,2.034
2/27/24,16:53:25,2.036,2.965,34.77,20.139,2.043
2/27/24,16:53:26,2.036,2.965,34.77,20.139,2.035
2/27/24,16:53:27,2.036,2.964,34.77,20.139,2.036
2/27/24,16:53:28,2.036,2.965,34.77,20.139,2.035
2/27/24,16:53:29,2.037,2.965,34.77,20.139,2.038
2/27/24,16:53:30,2.036,2.965,34.77,20.14,2.044
2/27/24,16:53:31,2.036,2.965,34.77,20.14,2.034
2/27/24,16:53:32,2.036,2.965,34.77,20.14,2.035
2/27/24,16:53:33,2.036,2.965,34.77,20.14,2.035
2/27/24,16:53:34,2.037,2.966,34.77,20.14,2.046
2/27/24,16:53:35,2.037,2.965,34.77,20.14,2.036
2/27/24,16:53:36,2.036,2.965,34.77,20.14,2.034
2/27/24,16:53:37,2.036,2.965,34.77,20.14,2.032
2/27/24,16:53:38,2.036,2.965,34.77,20.14,2.035
2/27/24,16:53:39,2.036,2.965,34.77,20.139,2.038
2/27/24,16:53:40,2.036,2.965,34.77,20.139,2.034
2/27/24,16:53:41,2.036,2.965,34.77,20.139,2.034
2/27/24,16:53:42,2.037,2.965,34.77,20.139,2.039
2/27/24,16:53:43,2.037,2.966,34.77,20.138,2.047
2/27/24,16:53:44,2.036,2.965,34.77,20.138,2.034
2/27/24,16:53:45,2.036,2.965,34.77,20.138,2.034
2/27/24,16:53:46,2.036,2.965,34.77,20.138,2.035
2/27/24,16:53:47,2.036,2.965,34.77,20.138,2.036
2/27/24,16:53:48,2.036,2.965,34.77,20.138,2.045
2/27/24,16:53:49,2.036,2.965,34.77,20.138,2.036
2/27/24,16:53:50,2.036,2.965,34.77,20.138,2.032
2/27/24,16:53:51,2.036,2.965,34.77,20.138,2.037
2/27/24,16:53:52,2.036,2.965,34.77,20.137,2.035
2/27/24,16:53:53,2.037,2.965,34.77,20.137,2.042
2/27/24,16:53:54,2.036,2.965,34.77,20.137,2.031
2/27/24,16:53:55,2.036,2.965,34.77,20.137,2.033
2/27/24,16:53:56,2.036,2.965,34.77,20.137,2.045
2/27/24,16:53:57,2.037,2.965,34.77,20.137,2.041
2/27/24,16:53:58,2.037,2.965,34.77,20.137,2.038
2/27/24,16:53:59,2.036,2.965,34.77,20.137,2.034
2/27/24,16:54:00,2.037,2.965,34.77,20.137,2.039
2/27/24,16:54:01,2.037,2.965,34.77,20.137,2.037
2/27/24,16:54:02,2.037,2.966,34.77,20.137,2.035
2/27/24,16:54:03,2.037,2.966,34.77,20.137,2.044
2/27/24,16:54:04,2.037,2.965,34.77,20.137,2.034
2/27/24,16:54:05,2.036,2.965,34.77,20.137,2.029
2/27/24,16:54:06,2.036,2.965,34.77,20.137,2.036
2/27/24,16:54:07,2.037,2.966,34.77,20.137,2.045
2/27/24,16:54:08,2.037,2.965,34.77,20.137,2.044
2/27/24,16:54:09,2.037,2.965,34.77,20.137,2.039
2/27/24,16:54:10,2.037,2.965,34.77,20.137,2.033
2/27/24,16:54:11,2.037,2.965,34.77,20.137,2.034
2/27/24,16:54:12,2.036,2.965,34.77,20.136,2.042
2/27/24,16:54:13,2.036,2.965,34.77,20.136,2.036
2/27/24,16:54:14,2.036,2.965,34.77,20.136,2.037
2/27/24,16:54:15,2.037,2.966,34.77,20.136,2.035
2/27/24,16:54:16,2.037,2.965,34.77,20.136,2.035
2/27/24,16:54:17,2.037,2.966,34.77,20.136,2.041
2/27/24,16:54:18,2.037,2.966,34.77,20.136,2.036
2/27/24,16:54:19,2.037,2.965,34.77,20.136,2.036
2/27/24,16:54:20,2.037,2.965,34.77,20.136,2.034
2/27/24,16:54:21,2.037,2.965,34.77,20.136,2.044
2/27/24,16:54:22,2.036,2.965,34.77,20.137,2.03
2/27/24,16:54:23,2.036,2.965,34.77,20.137,2.038
2/27/24,16:54:24,2.037,2.965,34.77,20.137,2.04
2/27/24,16:54:25,2.037,2.966,34.77,20.137,2.038
2/27/24,16:54:26,2.036,2.965,34.77,20.137,2.033
2/27/24,16:54:27,2.036,2.965,34.77,20.137,2.035
2/27/24,16:54:28,2.037,2.966,34.77,20.137,2.041
2/27/24,16:54:29,2.037,2.966,34.77,20.137,2.037
2/27/24,16:54:30,2.037,2.966,34.77,20.137,2.047
2/27/24,16:54:31,2.036,2.965,34.77,20.137,2.033
2/27/24,16:54:32,2.036,2.965,34.77,20.138,2.035
2/27/24,16:54:33,2.037,2.966,34.77,20.138,2.035
2/27/24,16:54:34,2.037,2.965,34.77,20.138,2.037
2/27/24,16:54:35,2.036,2.965,34.77,20.138,2.04
2/27/24,16:54:36,2.036,2.965,34.77,20.138,2.036
2/27/24,16:54:37,2.036,2.965,34.77,20.138,2.034
2/27/24,16:54:38,2.036,2.965,34.77,20.138,2.034
2/27/24,16:54:39,2.037,2.965,34.77,20.138,2.047
2/27/24,16:54:40,2.036,2.965,34.77,20.138,2.036
2/27/24,16:54:41,2.036,2.965,34.77,20.138,2.041
2/27/24,16:54:42,2.037,2.965,34.77,20.138,2.036
2/27/24,16:54:43,2.037,2.966,34.77,20.138,2.038
2/27/24,16:54:44,2.037,2.966,34.77,20.138,2.041
2/27/24,16:54:45,2.037,2.965,34.77,20.138,2.031
2/27/24,16:54:46,2.036,2.965,34.77,20.138,2.031
2/27/24,16:54:47,2.036,2.965,34.77,20.138,2.039
2/27/24,16:54:48,2.037,2.966,34.77,20.138,2.047
2/27/24,16:54:49,2.037,2.965,34.77,20.138,2.035
2/27/24,16:54:50,2.037,2.966,34.77,20.138,2.035
2/27/24,16:54:51,2.037,2.965,34.77,20.138,2.035
2/27/24,16:54:52,2.037,2.965,34.77,20.138,2.038
2/27/24,16:54:53,2.036,2.965,34.77,20.139,2.038
2/27/24,16:54:54,2.036,2.965,34.77,20.139,2.034
2/27/24,16:54:55,2.037,2.965,34.77,20.139,2.035
2/27/24,16:54:56,2.037,2.966,34.77,20.139,2.04
2/27/24,16:54:57,2.037,2.966,34.77,20.139,2.046
2/27/24,16:54:58,2.037,2.966,34.77,20.139,2.035
2/27/24,16:54:59,2.037,2.966,34.77,20.139,2.036
2/27/24,16:55:00,2.037,2.966,34.77,20.139,2.035
2/27/24,16:55:01,2.037,2.966,34.77,20.139,2.046
2/27/24,16:55:02,2.037,2.966,34.77,20.139,2.042
2/27/24,16:55:03,2.037,2.966,34.77,20.139,2.037
2/27/24,16:55:04,2.037,2.966,34.77,20.139,2.031
2/27/24,16:55:05,2.037,2.966,34.77,20.139,2.037
2/27/24,16:55:06,2.037,2.966,34.77,20.139,2.045
2/27/24,16:55:07,2.037,2.966,34.77,20.139,2.034
2/27/24,16:55:08,2.037,2.966,34.77,20.139,2.029
2/27/24,16:55:09,2.037,2.966,34.77,20.139,2.04
2/27/24,16:55:10,2.037,2.966,34.77,20.139,2.046
2/27/24,16:55:11,2.037,2.966,34.77,20.139,2.041
2/27/24,16:55:12,2.037,2.966,34.77,20.139,2.037
2/27/24,16:55:13,2.037,2.966,34.77,20.139,2.029
2/27/24,16:55:14,2.037,2.966,34.77,20.139,2.039
2/27/24,16:55:15,2.037,2.966,34.77,20.139,2.047
2/27/24,16:55:16,2.037,2.966,34.77,20.139,2.032
2/27/24,16:55:17,2.037,2.965,34.77,20.139,2.029
2/27/24,16:55:18,2.037,2.966,34.77,20.139,2.033
2/27/24,16:55:19,2.037,2.965,34.77,20.139,2.035
2/27/24,16:55:20,2.037,2.965,34.77,20.139,2.042
2/27/24,16:55:21,2.036,2.965,34.77,20.139,2.036
2/27/24,16:55:22,2.036,2.965,34.77,20.139,2.034
2/27/24,16:55:23,2.037,2.966,34.77,20.139,2.04
2/27/24,16:55:24,2.037,2.966,34.77,20.139,2.047
2/27/24,16:55:25,2.037,2.966,34.77,20.139,2.033
2/27/24,16:55:26,2.037,2.966,34.77,20.139,2.034
2/27/24,16:55:27,2.037,2.966,34.77,20.139,2.038
2/27/24,16:55:28,2.037,2.966,34.77,20.139,2.037
2/27/24,16:55:29,2.037,2.966,34.77,20.139,2.041
2/27/24,16:55:30,2.037,2.966,34.77,20.139,2.035
2/27/24,16:55:31,2.037,2.966,34.77,20.139,2.031
2/27/24,16:55:32,2.037,2.966,34.77,20.139,2.036
2/27/24,16:55:33,2.037,2.966,34.77,20.139,2.041
2/27/24,16:55:34,2.037,2.965,34.77,20.139,2.038
2/27/24,16:55:35,2.037,2.965,34.77,20.139,2.034
2/27/24,16:55:36,2.037,2.965,34.77,20.139,2.035
2/27/24,16:55:37,2.037,2.965,34.77,20.139,2.033
2/27/24,16:55:38,2.037,2.966,34.77,20.139,2.05
2/27/24,16:55:39,2.037,2.966,34.77,20.139,2.039
2/27/24,16:55:40,2.036,2.965,34.77,20.139,2.031
2/27/24,16:55:41,2.036,2.965,34.77,20.139,2.037
2/27/24,16:55:42,2.037,2.965,34.77,20.139,2.038
2/27/24,16:55:43,2.036,2.965,34.77,20.139,2.04
2/27/24,16:55:44,2.036,2.965,34.77,20.139,2.035
2/27/24,16:55:45,2.037,2.965,34.77,20.139,2.034
2/27/24,16:55:46,2.037,2.965,34.77,20.139,2.035
2/27/24,16:55:47,2.037,2.965,34.77,20.139,2.047
2/27/24,16:55:48,2.037,2.965,34.77,20.139,2.036
2/27/24,16:55:49,2.036,2.965,34.77,20.139,2.031
2/27/24,16:55:50,2.036,2.965,34.77,20.138,2.038
2/27/24,16:55:51,2.036,2.965,34.77,20.138,2.037
2/27/24,16:55:52,2.036,2.964,34.77,20.138,2.031
2/27/24,16:55:53,2.036,2.964,34.77,20.138,2.036
2/27/24,16:55:54,2.036,2.965,34.77,20.138,2.037
2/27/24,16:55:55,2.036,2.965,34.77,20.138,2.037
2/27/24,16:55:56,2.036,2.965,34.77,20.138,2.044
2/27/24,16:55:57,2.036,2.965,34.77,20.138,2.037
2/27/24,16:55:58,2.036,2.965,34.77,20.138,2.036
2/27/24,16:55:59,2.037,2.966,34.77,20.138,2.038
2/27/24,16:56:00,2.037,2.966,34.77,20.138,2.038
2/27/24,16:56:01,2.036,2.965,34.77,20.138,2.039
2/27/24,16:56:02,2.036,2.965,34.77,20.138,2.037
2/27/24,16:56:03,2.036,2.965,34.77,20.138,2.034
2/27/24,16:56:04,2.037,2.965,34.77,20.138,2.037
2/27/24,16:56:05,2.036,2.965,34.77,20.138,2.043
2/27/24,16:56:06,2.036,2.965,34.77,20.138,2.037
2/27/24,16:56:07,2.036,2.965,34.77,20.138,2.034
2/27/24,16:56:08,2.036,2.965,34.77,20.138,2.038
2/27/24,16:56:09,2.037,2.966,34.77,20.138,2.045
2/27/24,16:56:10,2.036,2.965,34.77,20.139,2.036
2/27/24,16:56:11,2.036,2.965,34.77,20.139,2.034
2/27/24,16:56:12,2.036,2.965,34.77,20.139,2.034
2/27/24,16:56:13,2.037,2.965,34.77,20.139,2.044
2/27/24,16:56:14,2.037,2.966,34.77,20.139,2.047
2/27/24,16:56:15,2.037,2.965,34.77,20.139,2.035
2/27/24,16:56:16,2.036,2.965,34.77,20.139,2.031
2/27/24,16:56:17,2.036,2.965,34.77,20.139,2.037
2/27/24,16:56:18,2.037,2.965,34.77,20.139,2.036
2/27/24,16:56:19,2.036,2.965,34.77,20.139,2.037
2/27/24,16:56:20,2.036,2.965,34.77,20.139,2.036
2/27/24,16:56:21,2.036,2.965,34.77,20.139,2.036
2/27/24,16:56:22,2.036,2.965,34.77,20.139,2.035
2/27/24,16:56:23,2.036,2.965,34.77,20.139,2.041
2/27/24,16:56:24,2.036,2.965,34.77,20.139,2.034
2/27/24,16:56:25,2.036,2.965,34.77,20.139,2.034
2/27/24,16:56:26,2.036,2.965,34.77,20.139,2.041
2/27/24,16:56:27,2.037,2.965,34.77,20.139,2.04
2/27/24,16:56:28,2.036,2.965,34.77,20.139,2.041
2/27/24,16:56:29,2.036,2.965,34.77,20.139,2.037
2/27/24,16:56:30,2.037,2.966,34.77,20.139,2.04
2/27/24,16:56:31,2.037,2.966,34.77,20.139,2.039
2/27/24,16:56:32,2.037,2.966,34.77,20.139,2.036
2/27/24,16:56:33,2.037,2.965,34.77,20.139,2.032
2/27/24,16:56:34,2.037,2.966,34.77,20.139,2.03
2/27/24,16:56:35,2.037,2.965,34.77,20.139,2.039
2/27/24,16:56:36,2.037,2.966,34.77,20.139,2.049
2/27/24,16:56:37,2.037,2.965,34.77,20.139,2.043
2/27/24,16:56:38,2.037,2.966,34.77,20.139,2.038
2/27/24,16:56:39,2.037,2.966,34.77,20.139,2.034
2/27/24,16:56:40,2.037,2.966,34.77,20.138,2.035
2/27/24,16:56:41,2.037,2.966,34.77,20.138,2.039
2/27/24,16:56:42,2.037,2.965,34.77,20.138,2.033
2/27/24,16:56:43,2.036,2.965,34.77,20.138,2.029
2/27/24,16:56:44,2.037,2.965,34.77,20.138,2.037
2/27/24,16:56:45,2.037,2.966,34.77,20.137,2.046
2/27/24,16:56:46,2.036,2.965,34.77,20.137,2.032
2/27/24,16:56:47,2.037,2.965,34.77,20.137,2.039
2/27/24,16:56:48,2.036,2.965,34.77,20.137,2.036
2/27/24,16:56:49,2.037,2.965,34.77,20.137,2.035
2/27/24,16:56:50,2.037,2.966,34.77,20.136,2.045
2/27/24,16:56:51,2.037,2.965,34.77,20.136,2.034
2/27/24,16:56:52,2.036,2.965,34.77,20.136,2.029
2/27/24,16:56:53,2.037,2.965,34.77,20.136,2.042
2/27/24,16:56:54,2.037,2.966,34.77,20.136,2.049
2/27/24,16:56:55,2.037,2.965,34.77,20.136,2.031
2/27/24,16:56:56,2.037,2.965,34.77,20.136,2.035
2/27/24,16:56:57,2.037,2.966,34.77,20.136,2.039
2/27/24,16:56:58,2.037,2.966,34.77,20.136,2.036
2/27/24,16:56:59,2.037,2.966,34.77,20.136,2.044
2/27/24,16:57:00,2.037,2.966,34.77,20.136,2.035
2/27/24,16:57:01,2.037,2.966,34.77,20.135,2.029
2/27/24,16:57:02,2.037,2.966,34.77,20.135,2.037
2/27/24,16:57:03,2.037,2.966,34.77,20.136,2.036
2/27/24,16:57:04,2.037,2.966,34.77,20.136,2.04
2/27/24,16:57:05,2.037,2.965,34.77,20.136,2.035
2/27/24,16:57:06,2.036,2.965,34.77,20.136,2.029
2/27/24,16:57:07,2.036,2.965,34.77,20.136,2.035
2/27/24,16:57:08,2.036,2.965,34.77,20.136,2.046
2/27/24,16:57:09,2.036,2.965,34.77,20.136,2.031
2/27/24,16:57:10,2.036,2.964,34.77,20.136,2.028
2/27/24,16:57:11,2.036,2.965,34.77,20.136,2.033
2/27/24,16:57:12,2.036,2.965,34.77,20.136,2.033
2/27/24,16:57:13,2.036,2.964,34.77,20.136,2.039
2/27/24,16:57:14,2.036,2.964,34.77,20.136,2.033
2/27/24,16:57:15,2.036,2.964,34.77,20.136,2.033
2/27/24,16:57:16,2.036,2.964,34.77,20.136,2.04
2/27/24,16:57:17,2.036,2.964,34.77,20.136,2.044
2/27/24,16:57:18,2.036,2.964,34.77,20.136,2.033
2/27/24,16:57:19,2.036,2.964,34.77,20.136,2.036
2/27/24,16:57:20,2.036,2.964,34.77,20.136,2.037
2/27/24,16:57:21,2.036,2.964,34.77,20.136,2.037
2/27/24,16:57:22,2.036,2.964,34.77,20.136,2.04
2/27/24,16:57:23,2.036,2.964,34.77,20.136,2.035
2/27/24,16:57:24,2.036,2.964,34.77,20.136,2.034
2/27/24,16:57:25,2.036,2.964,34.77,20.136,2.038
2/27/24,16:57:26,2.036,2.964,34.77,20.136,2.043
2/27/24,16:57:27,2.036,2.964,34.77,20.136,2.034
2/27/24,16:57:28,2.036,2.964,34.77,20.136,2.039
2/27/24,16:57:29,2.036,2.964,34.77,20.136,2.034
2/27/24,16:57:30,2.036,2.965,34.77,20.136,2.035
2/27/24,16:57:31,2.036,2.964,34.77,20.137,2.043
2/27/24,16:57:32,2.036,2.964,34.77,20.137,2.035
2/27/24,16:57:33,2.035,2.964,34.77,20.137,2.03
2/27/24,16:57:34,2.035,2.964,34.77,20.137,2.034
2/27/24,16:57:35,2.035,2.964,34.77,20.137,2.043
2/27/24,16:57:36,2.035,2.964,34.77,20.137,2.037
2/27/24,16:57:37,2.035,2.963,34.77,20.137,2.032
2/27/24,16:57:38,2.035,2.963,34.77,20.137,2.031
2/27/24,16:57:39,2.035,2.964,34.77,20.137,2.042
2/27/24,16:57:40,2.035,2.963,34.77,20.137,2.041
2/27/24,16:57:41,2.036,2.964,34.77,20.137,2.045
2/27/24,16:57:42,2.035,2.963,34.77,20.137,2.033
2/27/24,16:57:43,2.035,2.963,34.77,20.137,2.034
2/27/24,16:57:44,2.036,2.964,34.77,20.137,2.037
2/27/24,16:57:45,2.036,2.964,34.77,20.137,2.034
2/27/24,16:57:46,2.036,2.964,34.77,20.137,2.042
2/27/24,16:57:47,2.035,2.964,34.77,20.137,2.033
2/27/24,16:57:48,2.036,2.964,34.77,20.137,2.035
2/27/24,16:57:49,2.036,2.964,34.77,20.137,2.039
2/27/24,16:57:50,2.036,2.964,34.77,20.137,2.034
2/27/24,16:57:51,2.036,2.964,34.77,20.137,2.041
2/27/24,16:57:52,2.036,2.964,34.77,20.137,2.039
2/27/24,16:57:53,2.036,2.965,34.77,20.137,2.047
2/27/24,16:57:54,2.036,2.965,34.77,20.137,2.036
2/27/24,16:57:55,2.036,2.965,34.77,20.138,2.036
2/27/24,16:57:56,2.036,2.965,34.77,20.138,2.038
2/27/24,16:57:57,2.036,2.965,34.77,20.137,2.036
2/27/24,16:57:58,2.036,2.965,34.77,20.137,2.036
2/27/24,16:57:59,2.036,2.965,34.77,20.138,2.033
2/27/24,16:58:00,2.036,2.965,34.77,20.138,2.038
2/27/24,16:58:01,2.036,2.965,34.77,20.138,2.035
2/27/24,16:58:02,2.036,2.964,34.77,20.138,2.033
2/27/24,16:58:03,2.036,2.965,34.77,20.138,2.036
2/27/24,16:58:04,2.036,2.965,34.77,20.138,2.045
2/27/24,16:58:05,2.036,2.965,34.77,20.138,2.033
2/27/24,16:58:06,2.036,2.964,34.77,20.138,2.029
2/27/24,16:58:07,2.036,2.965,34.77,20.138,2.041
2/27/24,16:58:08,2.036,2.965,34.77,20.137,2.036
2/27/24,16:58:09,2.036,2.964,34.77,20.137,2.028
2/27/24,16:58:10,2.036,2.964,34.77,20.138,2.035
2/27/24,16:58:11,2.036,2.965,34.77,20.137,2.038
2/27/24,16:58:12,2.036,2.965,34.77,20.137,2.035
2/27/24,16:58:13,2.036,2.965,34.77,20.137,2.045
2/27/24,16:58:14,2.036,2.964,34.77,20.137,2.03
2/27/24,16:58:15,2.036,2.965,34.77,20.137,2.036
2/27/24,16:58:16,2.036,2.965,34.77,20.137,2.036
2/27/24,16:58:17,2.036,2.965,34.77,20.137,2.035
2/27/24,16:58:18,2.036,2.965,34.77,20.137,2.038
2/27/24,16:58:19,2.036,2.965,34.77,20.138,2.036
2/27/24,16:58:20,2.036,2.965,34.77,20.137,2.034
2/27/24,16:58:21,2.036,2.965,34.77,20.138,2.037
2/27/24,16:58:22,2.036,2.965,34.77,20.138,2.048
2/27/24,16:58:23,2.036,2.965,34.77,20.138,2.035
2/27/24,16:58:24,2.036,2.965,34.77,20.137,2.031
2/27/24,16:58:25,2.036,2.965,34.77,20.138,2.034
2/27/24,16:58:26,2.036,2.965,34.77,20.137,2.036
2/27/24,16:58:27,2.036,2.965,34.77,20.137,2.039
2/27/24,16:58:28,2.036,2.965,34.77,20.137,2.034
2/27/24,16:58:29,2.036,2.965,34.77,20.137,2.032
2/27/24,16:58:30,2.036,2.964,34.77,20.137,2.037
2/27/24,16:58:31,2.036,2.964,34.77,20.138,2.04
2/27/24,16:58:32,2.036,2.964,34.77,20.138,2.037
2/27/24,16:58:33,2.036,2.964,34.77,20.138,2.037
2/27/24,16:58:34,2.035,2.964,34.77,20.138,2.03
2/27/24,16:58:35,2.036,2.964,34.77,20.138,2.035
2/27/24,16:58:36,2.035,2.964,34.77,20.138,2.035
2/27/24,16:58:37,2.036,2.964,34.77,20.138,2.037
2/27/24,16:58:38,2.036,2.964,34.77,20.138,2.035
2/27/24,16:58:39,2.036,2.964,34.77,20.138,2.037
2/27/24,16:58:40,2.036,2.964,34.77,20.138,2.043
2/27/24,16:58:41,2.035,2.964,34.77,20.138,2.032
2/27/24,16:58:42,2.035,2.963,34.77,20.137,2.036
2/27/24,16:58:43,2.035,2.963,34.77,20.137,2.034
2/27/24,16:58:44,2.035,2.964,34.77,20.137,2.035
2/27/24,16:58:45,2.035,2.963,34.77,20.137,2.038
2/27/24,16:58:46,2.035,2.963,34.77,20.137,2.034
2/27/24,16:58:47,2.036,2.964,34.77,20.138,2.033
2/27/24,16:58:48,2.036,2.964,34.77,20.138,2.038
2/27/24,16:58:49,2.036,2.964,34.77,20.138,2.045
2/27/24,16:58:50,2.036,2.964,34.77,20.138,2.034
2/27/24,16:58:51,2.035,2.964,34.77,20.138,2.028
2/27/24,16:58:52,2.035,2.964,34.77,20.138,2.033
2/27/24,16:58:53,2.036,2.964,34.77,20.138,2.044
2/27/24,16:58:54,2.035,2.964,34.77,20.138,2.043
2/27/24,16:58:55,2.035,2.964,34.77,20.138,2.035
2/27/24,16:58:56,2.035,2.963,34.77,20.138,2.029
2/27/24,16:58:57,2.035,2.964,34.77,20.138,2.037
2/27/24,16:58:58,2.036,2.964,34.77,20.138,2.047
2/27/24,16:58:59,2.035,2.964,34.77,20.138,2.035
2/27/24,16:59:00,2.035,2.963,34.77,20.138,2.036
2/27/24,16:59:01,2.035,2.963,34.77,20.138,2.029
2/27/24,16:59:02,2.035,2.963,34.77,20.138,2.033
2/27/24,16:59:03,2.035,2.963,34.77,20.138,2.042
2/27/24,16:59:04,2.035,2.963,34.77,20.138,2.037
2/27/24,16:59:05,2.035,2.963,34.77,20.138,2.034
2/27/24,16:59:06,2.035,2.963,34.77,20.138,2.038
2/27/24,16:59:07,2.036,2.964,34.77,20.138,2.048
2/27/24,16:59:08,2.035,2.964,34.77,20.138,2.031
2/27/24,16:59:09,2.035,2.964,34.77,20.138,2.032
2/27/24,16:59:10,2.036,2.964,34.77,20.138,2.038
2/27/24,16:59:11,2.035,2.964,34.77,20.138,2.036
2/27/24,16:59:12,2.035,2.964,34.77,20.138,2.034
2/27/24,16:59:13,2.036,2.964,34.77,20.138,2.036
